Date,Close,High,Low,Open,Volume,RSI,RSI_2,SMA_50,EMA_50,MACD,MACD_Signal,MACD_Hist,ATR,CCI,RSI_slope,Bollinger_Upper,Bollinger_Lower,Bollinger_Middle,Bollinger_Width,VWAP,MACD_Delta,RSI_Delta,Momentum,Momentum_Change,Volatility,Volatility_Change,ROC,Williams_%R,TRIX,TSI,ADX,Short_Momentum,Trend_5D,Trend_10D,Volume_Trend,RSI_Bollinger_Middle,RSI_Bollinger_Upper,RSI_Bollinger_Lower,Gann_Angle_1D,Gann_Angle_2D,Gann_Up_Cycle_Length,Gann_Down_Cycle_Length,double_top,triple_top,triple_bottm,VIX_Close,SPY_Close,US10Y_Yield,US2Y_Yield,SPY_VIX_RATIO,YIELD_SPREAD_10Y_2Y,SPY_Change,VIX_Change,US10Y_Change,US2Y_Change,Day_Of_Week,Month,RSI_above_70,RSI_below_30,RSI_cross_down_70,RSI_cross_up_30,Bollinger_2pct_Lower,Bollinger_Strong,RSI_Bollinger_Strong_Above,RSI_Bollinger_Strong_Below,Target_Tomorrow,Target_3_Days,Target_Next_Week,Close_Normal
2023-03-29 00:00:00,308.7569580078125,-1.4733796718341203,-1.4525674790659615,-1.4696462237488148,0.5161725104816406,0.5128909155690633,0.700400686535093,-1.8173060621882284,-1.491880227311221,0.35690081840907223,0.1994242671372696,0.5957372460844604,-0.21038174409570215,0.6589796666333119,1.0961476806121868,-1.639160431840067,-1.6904572252206043,-1.6732993594736958,0.4522061160402863,-1.475363872306253,0.5957372460844604,1.0961476806121868,0.5780772743267597,1.6719158822703748,-0.21038174409570215,-0.03510740497859362,1.5785056536930044,0.9215241213498404,0.2974784814127735,0.30781666374583067,0.0742021415789706,0.575345918070627,0.578077069322408,1.0070809401975167,-0.34224594267921465,1.6747120981525236,1.6390251158924436,1.6956533971668974,0.9090725383988547,0.40601323685253177,-0.18157266114534834,-0.7010926714267416,0.0,1.0,1.0,0.4505175439908936,-1.3830650694886788,-1.530806354032908,-0.627636850585238,20.431429871971226,-1.064000129699707,1.3447699698920543,-0.5484153274076865,0.01914092223617117,0.07011111133557481,2,3,0,0,0,0,0,0,0,1,0.009465326289063103,0.023759388329827144,0.010232918745109884,-1.4531215342812005
2023-03-30 00:00:00,311.679443359375,-1.4335229436867742,-1.4150652332350282,-1.4109951461270314,0.8217259619212015,0.72201205003681,0.972725151604893,-1.8062666080203291,-1.4819837587801108,0.4387470688153857,0.2533867618960284,0.6966359814324015,-0.27564396823868714,0.8161325657277898,0.51663708484272,-1.615455452862205,-1.6836203355730617,-1.657640966976744,0.5643453022950671,-1.466462763567152,0.6966359814324015,0.51663708484272,0.491541144159711,-0.13022207544115283,-0.27564396823868714,-0.544394806144211,1.2349907735440837,1.1256940859876388,0.38526185078271413,0.40378798593766096,0.17536771870851978,1.39197184122513,0.49154096984378565,0.5465819247596008,0.2604260586510863,1.692267831907389,1.6476347670278726,1.7226426112301534,0.4497992858192519,0.9865067856439533,0.4328185527301907,-0.7010926714267416,0.0,1.0,1.0,0.4290290299927678,-1.3511718646893696,-1.5714942160551826,-0.5433451368760764,20.65911308491271,-1.113999843597412,0.49861596862493046,-0.1022398587003079,-0.23691768475733035,1.1680614589533662,3,3,0,0,0,0,0,0,0,1,0.0166308760738157,0.010738744468874913,0.007507603950686137,-1.41312928349322
2023-03-31 00:00:00,316.8629455566406,-1.368436635132566,-1.3771549795924836,-1.4019815899358796,1.049262695083546,1.0543015927978605,1.1844828028868661,-1.7929240000527713,-1.4698036208746421,0.5730773503217472,0.32564971381792185,0.9096852398159196,-0.2839306969867732,1.037448112986619,0.8160936925854321,-1.5769316139462448,-1.6938553320212801,-1.6425460520180184,0.8922283986728741,-1.4553144170833563,0.9096852398159196,0.8160936925854321,0.9625969788530309,0.6863900042248914,-0.2839306969867732,-0.13100278269729632,1.5255913382953372,1.1641847759897688,0.49435142468217275,0.5518383956866231,0.31737146259668475,1.3041470134766275,0.9625966374859224,1.1369921532170995,0.5723360906197972,1.7294761932252565,1.6604996874423832,1.7856305494454496,0.8481917178288314,0.9423446066836012,1.0472097666057298,-0.7010926714267416,0.0,1.0,1.0,0.3602661130862167,-1.273951698353609,-1.7261099025611646,-0.7360125672904285,21.30880013904265,-1.0910000801086426,1.3018543890941392,-0.24080295204160776,-0.8695389815497405,-2.658177703472441,4,3,0,0,0,0,0,0,0,1,-0.002430423294309477,-0.015610858747958796,-0.009534848667986456,-1.3421965345156206
2023-04-03 00:00:00,316.09283447265625,-1.3785014033308296,-1.3524252294584334,-1.3635087049938832,0.14644712071199165,0.9509824315330829,0.7236699416075987,-1.7819776934829221,-1.4584980787902466,0.6546150403605233,0.40111932843974557,0.9470163897438292,-0.34633032945979664,0.8830922456506427,-0.24299204716156286,-1.5463323264013202,-1.6971869660504815,-1.628229364798373,1.1177548628539697,-1.447079041307455,0.9470163897438292,-0.24299204716156286,1.1271957796235397,0.23757342943321005,-0.34633032945979664,-0.5236249549205275,0.7976687925680763,1.0746655589594838,0.6075928353995872,0.6525525586897731,0.44923208192140923,0.6477810602084014,1.1271953798845271,0.9695340728266904,-0.46552980787791365,1.6998163052527169,1.6159797343028866,1.7722521158954723,-0.2008382701030458,0.4703803342914763,-0.7959638750208874,0.2892858110255972,0.0,1.0,1.0,0.32803313715937077,-1.2527800534828977,-1.8997126975185559,-0.772137423396002,21.562966465005243,-1.1400001049041748,0.2992742531337474,-0.1355990984087536,-0.9749710761701943,-0.4955145774624817,0,4,0,0,0,0,0,0,0,1,-0.003373519101193022,-0.0065595453830134594,-0.013493786766019195,-1.3527349878867694
2023-04-04 00:00:00,315.0264892578125,-1.3622642418851967,-1.346855254794024,-1.3388917250190273,0.07118492424875641,0.80340599893582,-0.03494925295319055,-1.7731539222004515,-1.4481855245322766,0.6892651682580718,0.46899946841941,0.8586616601532591,-0.39657069444748877,0.7774316187559631,-0.35059376520613506,-1.5243387873968381,-1.6875604471593695,-1.6121091970546362,1.1957622375798633,-1.4392042731567207,0.8586616601532591,-0.35059376520613506,1.1995666617370635,0.10250255825124927,-0.39657069444748877,-0.43540204163905055,0.8319513319950298,0.8568135206739308,0.7119387565399858,0.7099337067959699,0.5836125006666155,-0.4352964990891841,1.19956623633306,0.48323254914635616,-0.724677784946797,1.6615712019001878,1.573053187367887,1.7394368395423738,-0.25303488954070846,-0.3284355498443036,-0.7959638750208874,1.2796642934779359,0.0,1.0,1.0,0.42473124522127975,-1.2837226703201285,-2.151980158288666,-0.3916189038111157,20.935463353207236,-1.3910002708435059,-0.6131126151605188,0.25018358689902337,-1.4117822162380953,5.260486748571302,1,4,0,0,0,0,0,0,0,1,-0.009872332939512077,-0.003760902577869467,-0.018898770370950172,-1.3673272065392235
2023-04-05 00:00:00,311.91644287109375,-1.3967526946258573,-1.3979443230936117,-1.3725216145153176,1.0888123358013209,0.38473405647528863,-1.169606353954602,-1.76506965501856,-1.4398804155607041,0.6550732098001312,0.5158983614477135,0.6144033302600829,-0.4113573059902913,0.44579759322058377,-1.0097022402025502,-1.5117505351076386,-1.6744697227420668,-1.5992061351565492,1.1878983263334528,-1.4301525845525467,0.6144033302600829,-1.0097022402025502,0.1723198171282214,-1.5079243762209242,-0.4113573059902913,-0.17816340292625507,0.494180579931021,0.24370137676710535,0.7907377327564236,0.6858602266380404,0.6094637315216663,-0.8378353030153995,0.17231975601820032,0.5869120163771072,-0.13396052032414454,1.5843120999480256,1.4986712425965936,1.6598886609464303,-0.6131361783530493,-0.6275112495250132,-0.7959638750208874,2.270042775930275,0.0,1.0,1.0,0.4419219744479175,-1.2982436035313574,-2.287607442899426,-0.44701142166890045,20.793100756091796,-1.4179999828338623,-0.32747164291433034,0.010585890247065691,-0.7640997046618648,-0.7617007046546109,2,4,0,0,0,0,0,0,0,1,0.006742082235987945,-0.0002850048694446798,0.010287374528880983,-1.4098861042231452
2023-04-06 00:00:00,314.0194091796875,-1.4035971060213464,-1.4149291535134363,-1.4244471872735807,0.13379917447879813,0.5546213174087418,-0.019445147073348736,-1.756185787647773,-1.4308170515639274,0.648224686575962,0.5519342378142886,0.4879388587467034,-0.4057020986994804,0.3988599173708783,0.4212486419783101,-1.5040020284543931,-1.645744399914763,-1.5812407143861726,1.0413723008438207,-1.42354409318047,0.4879388587467034,0.4212486419783101,0.07469531860294255,-0.14646136172173072,-0.4057020986994804,-0.029845520089219105,0.3089398362990602,0.5973403803183858,0.8546705233793926,0.6947780977414633,0.6025155892488031,-0.2942423251114156,0.07469529211363449,0.447594963154589,-0.17355975337907667,1.5935830856144402,1.5166185015120024,1.6597371627306896,0.30539957237750953,-0.2224299379731247,-0.18157266114534834,-0.7010926714267416,0.0,1.0,1.0,0.2958005710918392,-1.2766660227090691,-2.284894444501876,-0.4349694201708859,21.645647580637053,-1.4219999313354492,0.3080598890066766,-0.4656622770268161,0.004079707452350778,0.16991901014149238,3,4,0,0,0,0,0,0,0,1,-0.0005659008718158236,-0.015752316762988702,0.0016350191082653987,-1.3811084215678704
2023-04-10 00:00:00,313.8417053222656,-1.4120510947471447,-1.4090864377033325,-1.4132815997311465,0.026637450283343005,0.5295489625036524,-0.15000589595703118,-1.7489713740798674,-1.4222007086588038,0.6274881564595796,0.5762718669475575,0.35175084577927135,-0.42514730520633415,0.3576784074353387,-0.05275232965725709,-1.5124299364153364,-1.5940270509462473,-1.5605475749849227,0.6345385031062966,-1.4173784329996426,0.35175084577927135,-0.05275232965725709,-0.5357886129938586,-0.8975611526266468,-0.42514730520633415,-0.2119643551647709,0.6357001210555172,0.4652642277045375,0.902300617750193,0.6979141684067621,0.5960637428525734,0.21425933001362976,-0.5357884229863953,0.331613469866621,-0.20431065682489394,1.5699995013504249,1.5209021281956667,1.6064446200678262,-0.0964557856563674,0.15236349867793947,-0.7959638750208874,0.2892858110255972,0.0,1.0,1.0,0.4182845680640476,-1.270966324521048,-1.940401206262737,-0.1267017611856167,21.016800454224487,-1.4229998588562012,0.027837175454629375,0.33048788218208053,1.9019256421610264,4.262328434571254,0,4,0,0,0,0,0,0,0,1,-0.006417758131226623,0.004089764988503948,0.0030515467526386953,-1.3835401796015616
2023-04-11 00:00:00,311.8275451660156,-1.412453727447605,-1.3810958727965807,-1.3761541083288056,-0.27534354273371825,0.24109699319371097,-1.189319319778451,-1.743187948966329,-1.4149604331955188,0.5676108810897185,0.5827738820086953,0.1441131721949817,-0.5021554176013524,0.29534479730429114,-0.6931013198824428,-1.5297536774186533,-1.5387461018483417,-1.5427580757569124,0.1493316818362181,-1.4120197227459172,0.1441131721949817,-0.6931013198824428,-0.6776031832973923,-0.21117919965626625,-0.5021554176013524,-0.6296184005690538,0.1830834039624492,0.07111332567618359,0.9260419452504701,0.6525056164527359,0.5900727426275024,-0.4995721896909694,-0.677602942998029,0.34352663739001515,-1.1125049025064937,1.5083011638907182,1.494395560317537,1.5075606377388244,-0.42004041199820585,-0.37386151135042095,-0.7959638750208874,1.2796642934779359,0.0,1.0,1.0,0.44621975921940554,-1.2694732120953842,-1.8888626440940763,-0.0255505563461528,20.879359602216958,-1.446000099182129,-0.046038661423090516,0.04216602149474309,0.2751995292296727,1.400978286543523,1,4,0,0,0,0,0,0,0,1,-0.008833950791571512,0.008675602235865948,0.009593691111684175,-1.4111026096588557
2023-04-12 00:00:00,309.0728759765625,-1.405341941754373,-1.4183266868422473,-1.3762890131174064,1.08987084200058,-0.13199732229845648,-1.5879531773429394,-1.7364831516554438,-1.4094239471220156,0.46625972378953484,0.5660250839307007,-0.12656686885254959,-0.4868273327252656,0.037509647443213834,-0.8988903709088636,-1.5412609976221627,-1.503270127562808,-1.53154490927568,-0.16252089743673906,-1.4045572279679595,-0.12656686885254959,-0.8988903709088636,-0.8712170788548451,-0.28704104377644357,-0.4868273327252656,0.04033711561787666,-0.12372271313890258,-0.46794775268123084,0.9189865112131381,0.5488937103583131,0.5094211426219758,-0.9454315078415267,-0.8712167698939173,0.24681528045801185,0.7299901280049566,1.439724112645984,1.449737928057142,1.4139860471499426,-0.5505185175565539,-0.7032328870587806,-0.7959638750208874,2.270042775930275,0.0,1.0,1.0,0.44407086683366154,-1.292137118372993,-1.9241258027650645,-0.07371741394974081,20.805150101042518,-1.439000129699707,-0.46958704960653885,-0.045991438955336646,-0.20679525518968958,-0.6618769406605188,2,4,0,0,0,0,0,0,0,1,0.01958233359992891,0.018528096211380667,0.01811289828885137,-1.4487984088879717
2023-04-13 00:00:00,315.125244140625,-1.3888352622511149,-1.4039231098387146,-1.4165104484330038,0.5967332521809402,0.43436253576209,0.548253665459683,-1.7292623919834547,-1.400984966745554,0.4702278602429553,0.5534854557100067,-0.07756478608957694,-0.45241131037696725,0.32691533448878735,1.385183636704364,-1.5453446167954645,-1.4692099094440325,-1.5171529713852931,-0.414365323377119,-1.3972335276838341,-0.07756478608957694,1.385183636704364,0.17427049768568648,1.5276645004481433,-0.45241131037696725,0.17883176213870725,0.523042657970337,0.716439876013788,0.9126857029532844,0.5550563885260401,0.4565909367787936,0.4532287486104393,0.17427043588389537,0.28285502580987837,0.39095251377556267,1.513930431209338,1.5380387877465094,1.4722704482227598,1.0012863868315813,0.3277796364808853,-0.18157266114534834,-0.7010926714267416,0.0,1.0,1.0,0.16686989696239873,-1.218580162317238,-1.8400370803229653,-0.08575941544775535,22.609317334177994,-1.4030001163482666,1.2227168524481917,-0.8473217454747985,0.45594488003665035,-0.1628057162545819,3,4,0,0,0,0,0,0,0,1,-0.0018799104088853562,-0.0009714290805444574,-0.009054792047742673,-1.3659758122412629
2023-04-14 00:00:00,314.5328369140625,-1.3793074248613395,-1.3770198026101634,-1.3793825562601594,0.6968402731279236,0.3532107064664129,0.25022435230043755,-1.7240313189164593,-1.3931822750776406,0.4535594567060373,0.5398437470561411,-0.0903949256250617,-0.46984738068564597,0.36105553899243437,-0.18909710668002458,-1.539653374204592,-1.4577827423885694,-1.5086478191188664,-0.45185564738816053,-1.3896339423111717,-0.0903949256250617,-0.18909710668002458,-0.13566869199191461,-0.4574033271945815,-0.46984738068564597,-0.1973868447352895,0.6091098876901868,0.6005117349505394,0.9018779232701226,0.5457571016053411,0.4204055306923215,0.8380423790621578,-0.13566864387953448,-0.023405210034279308,0.8988099590478653,1.4932414662662767,1.5205271051977476,1.4483814292737531,-0.16952675109763635,0.6041462559719492,-0.7959638750208874,0.2892858110255972,1.0,1.0,1.0,0.01000444153691479,-1.2322866705690139,-1.6501582351459951,0.029840813123161843,23.518617823642543,-1.3809998035430908,-0.31035877190980987,-0.5298606424033142,1.0433789413438883,1.600594084155358,4,4,0,0,0,0,0,0,0,1,0.0008475141976820317,0.0004395236766456329,-0.00615245824719122,-1.3740825075787202
